date,q120,q55,q64,q66,q69
2024-04-20 21:00:00,-0.9976712328767123,-9.87972602739726,-3.7,-1.1712328767123288,-9.295555555555556
2024-04-20 23:00:00,-0.9972602739726028,-9.880684931506849,-3.69,-1.1702739726027396,-9.295416666666666
2024-04-21 01:00:00,-0.9968493150684932,-9.881643835616439,-3.69,-1.1693150684931506,-9.295277777777777
2024-04-21 03:00:00,-0.9964383561643836,-9.882602739726027,-3.69,-1.1683561643835616,-9.29513888888889
2024-04-21 05:00:00,-0.996027397260274,-9.883561643835616,-3.67,-1.1673972602739726,-9.295
2024-04-21 07:00:00,-0.9956164383561644,-9.884520547945206,-3.64,-1.1664383561643834,-9.29486111111111
2024-04-21 09:00:00,-0.9952054794520548,-9.885479452054794,-3.63,-1.1654794520547944,-9.294722222222223
2024-04-21 11:00:00,-0.9947945205479451,-9.886438356164383,-3.63,-1.1645205479452054,-9.294583333333334
2024-04-21 13:00:00,-0.9943835616438356,-9.887397260273973,-3.64,-1.1635616438356164,-9.294444444444444
2024-04-21 15:00:00,-0.993972602739726,-9.888356164383561,-3.65,-1.1626027397260272,-9.294305555555555
2024-04-21 17:00:00,-0.9935616438356164,-9.88931506849315,-3.65,-1.1616438356164382,-9.294166666666666
2024-04-21 19:00:00,-0.9931506849315068,-9.89027397260274,-3.64,-1.1606849315068493,-9.294027777777778
2024-04-21 21:00:00,-0.9927397260273972,-9.891232876712328,-3.63,-1.1597260273972603,-9.293888888888889
2024-04-21 23:00:00,-0.9923287671232877,-9.892191780821918,-3.63,-1.158767123287671,-9.29375
2024-04-22 01:00:00,-0.9919178082191781,-9.893150684931507,-3.64,-1.157808219178082,-9.293611111111112
2024-04-22 03:00:00,-0.9915068493150685,-9.894109589041095,-3.63,-1.156849315068493,-9.293472222222222
2024-04-22 05:00:00,-0.9910958904109589,-9.895068493150685,-3.61,-1.155890410958904,-9.293333333333333
2024-04-22 07:00:00,-0.9906849315068493,-9.896027397260275,-3.59,-1.154931506849315,-9.293194444444444
2024-04-22 09:00:00,-0.9902739726027397,-9.896986301369862,-3.57,-1.153972602739726,-9.293055555555554
2024-04-22 11:00:00,-0.9898630136986302,-9.897945205479452,-3.58,-1.153013698630137,-9.292916666666667
2024-04-22 13:00:00,-0.9894520547945206,-9.898904109589042,-3.59,-1.152054794520548,-9.292777777777777
2024-04-22 15:00:00,-0.989041095890411,-9.89986301369863,-3.6,-1.1510958904109587,-9.292638888888888
2024-04-22 17:00:00,-0.9886301369863013,-9.90082191780822,-3.6,-1.1501369863013697,-9.2925
2024-04-22 19:00:00,-0.9882191780821917,-9.901780821917809,-3.59,-1.1491780821917807,-9.292361111111111
2024-04-22 21:00:00,-0.9878082191780821,-9.902739726027397,-3.59,-1.1482191780821918,-9.292222222222222
2024-04-22 23:00:00,-0.9873972602739726,-9.903698630136986,-3.59,-1.1472602739726026,-9.292083333333332
2024-04-23 01:00:00,-0.986986301369863,-9.904657534246574,-3.6,-1.1463013698630136,-9.291944444444443
2024-04-23 03:00:00,-0.9865753424657534,-9.905616438356164,-3.6,-1.1453424657534246,-9.291805555555555
2024-04-23 05:00:00,-0.9861643835616438,-9.906575342465754,-3.58,-1.1443835616438356,-9.291666666666666
2024-04-23 07:00:00,-0.9857534246575342,-9.907534246575342,-3.56,-1.1434246575342464,-9.291527777777777
2024-04-23 09:00:00,-0.9853424657534247,-9.908493150684931,-3.55,-1.1424657534246574,-9.29138888888889
2024-04-23 11:00:00,-0.9849315068493151,-9.90945205479452,-3.56,-1.1415068493150684,-9.29125
2024-04-23 13:00:00,-0.9845205479452055,-9.910410958904109,-3.57,-1.1405479452054794,-9.29111111111111
2024-04-23 15:00:00,-0.9841095890410959,-9.911369863013698,-3.59,-1.1395890410958902,-9.290972222222221
2024-04-23 17:00:00,-0.9836986301369863,-9.912328767123288,-3.59,-1.1386301369863012,-9.290833333333332
2024-04-23 19:00:00,-0.9832876712328767,-9.913287671232876,-3.59,-1.1376712328767122,-9.290694444444444
2024-04-23 21:00:00,-0.9828767123287672,-9.914246575342466,-3.58,-1.1367123287671232,-9.290555555555555
2024-04-23 23:00:00,-0.9824657534246575,-9.915205479452055,-3.59,-1.1357534246575343,-9.290416666666665
2024-04-24 01:00:00,-0.9820547945205479,-9.916164383561643,-3.59,-1.134794520547945,-9.290277777777778
2024-04-24 03:00:00,-0.9816438356164383,-9.917123287671233,-3.6,-1.133835616438356,-9.290138888888889
2024-04-24 05:00:00,-0.9812328767123287,-9.918082191780822,-3.58,-1.132876712328767,-9.29
2024-04-24 07:00:00,-0.9808219178082191,-9.91904109589041,-3.55,-1.1319178082191779,-9.291780821917808
2024-04-24 08:00:00,-0.9804109589041096,-9.92,-3.5549999999999997,-1.1309589041095889,-9.293561643835616
2024-04-24 09:00:00,-0.98,-9.921506849315069,-3.56,-1.13,-9.295342465753423
2024-04-24 11:00:00,-0.9802777777777778,-9.923013698630136,-3.61,-1.1287837837837837,-9.297123287671232
2024-04-24 13:00:00,-0.9805555555555555,-9.924520547945205,-3.6,-1.1275675675675674,-9.29890410958904
2024-04-24 15:00:00,-0.9808333333333333,-9.926027397260274,-3.59,-1.1263513513513512,-9.300684931506849
2024-04-24 17:00:00,-0.981111111111111,-9.927534246575343,-3.58,-1.125135135135135,-9.302465753424658
2024-04-24 19:00:00,-0.9813888888888889,-9.92904109589041,-3.59,-1.123918918918919,-9.304246575342464
2024-04-24 21:00:00,-0.9816666666666667,-9.930547945205479,-3.65,-1.1227027027027026,-9.306027397260273
2024-04-24 23:00:00,-0.9819444444444444,-9.932054794520548,-3.65,-1.1214864864864864,-9.307808219178082
2024-04-25 01:00:00,-0.9822222222222222,-9.933561643835617,-3.66,-1.1202702702702703,-9.30958904109589
2024-04-25 03:00:00,-0.9824999999999999,-9.935068493150684,-3.67,-1.119054054054054,-9.311369863013699
2024-04-25 05:00:00,-0.9827777777777778,-9.936575342465753,-3.66,-1.1178378378378377,-9.313150684931506
2024-04-25 07:00:00,-0.9830555555555556,-9.938082191780822,-3.64,-1.1166216216216216,-9.314931506849314
2024-04-25 09:00:00,-0.9833333333333333,-9.939589041095891,-3.63,-1.1154054054054052,-9.316712328767123
2024-04-25 11:00:00,-0.9836111111111111,-9.941095890410958,-3.64,-1.114189189189189,-9.318493150684931
2024-04-25 13:00:00,-0.9838888888888889,-9.942602739726027,-3.65,-1.112972972972973,-9.32027397260274
2024-04-25 15:00:00,-0.9841666666666666,-9.944109589041096,-3.68,-1.1117567567567568,-9.322054794520547
2024-04-25 17:00:00,-0.9844444444444445,-9.945616438356165,-3.68,-1.1105405405405404,-9.323835616438355
2024-04-25 19:00:00,-0.9847222222222222,-9.947123287671232,-3.68,-1.1093243243243243,-9.325616438356164
2024-04-25 21:00:00,-0.985,-9.948630136986301,-3.67,-1.1081081081081081,-9.327397260273973
2024-04-25 23:00:00,-0.9852777777777778,-9.95013698630137,-3.68,-1.1068918918918917,-9.32917808219178
2024-04-26 01:00:00,-0.9855555555555555,-9.951643835616439,-3.69,-1.1056756756756756,-9.330958904109588
2024-04-26 03:00:00,-0.9858333333333333,-9.953150684931506,-3.7,-1.1044594594594594,-9.332739726027397
2024-04-26 05:00:00,-0.986111111111111,-9.954657534246575,-3.68,-1.103243243243243,-9.334520547945205
2024-04-26 07:00:00,-0.9863888888888889,-9.956164383561644,-3.68,-1.102027027027027,-9.336301369863014
2024-04-26 09:00:00,-0.9866666666666667,-9.957671232876711,-3.66,-1.1008108108108108,-9.33808219178082
2024-04-26 11:00:00,-0.9869444444444444,-9.95917808219178,-3.67,-1.0995945945945946,-9.33986301369863
2024-04-26 13:00:00,-0.9872222222222222,-9.960684931506849,-3.69,-1.0983783783783783,-9.341643835616438
2024-04-26 15:00:00,-0.9875,-9.962191780821918,-3.71,-1.0971621621621621,-9.343424657534246
2024-04-26 17:00:00,-0.9877777777777778,-9.963698630136985,-3.72,-1.095945945945946,-9.345205479452055
2024-04-26 19:00:00,-0.9880555555555556,-9.965205479452054,-3.71,-1.0947297297297296,-9.346986301369862
2024-04-26 21:00:00,-0.9883333333333333,-9.966712328767123,-3.71,-1.0935135135135134,-9.34876712328767
2024-04-26 23:00:00,-0.9886111111111111,-9.968219178082192,-3.71,-1.0922972972972973,-9.350547945205479
2024-04-27 01:00:00,-0.9888888888888889,-9.96972602739726,-3.72,-1.091081081081081,-9.352328767123288
2024-04-27 03:00:00,-0.9891666666666666,-9.971232876712328,-3.73,-1.0898648648648648,-9.354109589041096
2024-04-27 05:00:00,-0.9894444444444445,-9.972739726027397,-3.72,-1.0886486486486486,-9.355890410958903
2024-04-27 07:00:00,-0.9897222222222222,-9.974246575342466,-3.69,-1.0874324324324325,-9.357671232876712
2024-04-27 09:00:00,-0.99,-9.975753424657533,-3.69,-1.0862162162162161,-9.35945205479452
2024-04-27 11:00:00,-0.9902777777777778,-9.977260273972602,-3.7,-1.085,-9.361232876712329
2024-04-27 13:00:00,-0.9905555555555555,-9.978767123287671,-3.72,-1.0837837837837838,-9.363013698630137
2024-04-27 15:00:00,-0.9908333333333333,-9.98027397260274,-3.74,-1.0825675675675674,-9.364794520547944
2024-04-27 17:00:00,-0.991111111111111,-9.981780821917807,-3.74,-1.0813513513513513,-9.366575342465753
2024-04-27 19:00:00,-0.9913888888888889,-9.983287671232876,-3.74,-1.0801351351351351,-9.368356164383561
2024-04-27 21:00:00,-0.9916666666666667,-9.984794520547945,-3.74,-1.078918918918919,-9.37013698630137
2024-04-27 23:00:00,-0.9919444444444444,-9.986301369863014,-3.75,-1.0777027027027026,-9.371917808219179
2024-04-28 01:00:00,-0.9922222222222222,-9.987808219178081,-3.76,-1.0764864864864865,-9.373698630136985
2024-04-28 03:00:00,-0.9925,-9.98931506849315,-3.77,-1.0752702702702703,-9.375479452054794
2024-04-28 05:00:00,-0.9927777777777778,-9.99082191780822,-3.75,-1.074054054054054,-9.377260273972603
2024-04-28 07:00:00,-0.9930555555555556,-9.992328767123288,-3.73,-1.0728378378378378,-9.379041095890411
2024-04-28 09:00:00,-0.9933333333333333,-9.993835616438355,-3.72,-1.0716216216216217,-9.38082191780822
2024-04-28 11:00:00,-0.9936111111111111,-9.995342465753424,-3.71,-1.0704054054054053,-9.382602739726027
2024-04-28 13:00:00,-0.9938888888888889,-9.996849315068493,-3.74,-1.0691891891891891,-9.384383561643835
2024-04-28 15:00:00,-0.9941666666666666,-9.99835616438356,-3.76,-1.067972972972973,-9.386164383561644
2024-04-28 17:00:00,-0.9944444444444445,-9.99986301369863,-3.77,-1.0667567567567569,-9.387945205479452
2024-04-28 19:00:00,-0.9947222222222222,-10.001369863013698,-3.76,-1.0655405405405405,-9.38972602739726
2024-04-28 21:00:00,-0.995,-10.002876712328767,-3.76,-1.0643243243243243,-9.391506849315068
2024-04-28 23:00:00,-0.9952777777777778,-10.004383561643834,-3.77,-1.0631081081081082,-9.393287671232876
2024-04-29 01:00:00,-0.9955555555555555,-10.005890410958903,-3.78,-1.0618918918918918,-9.395068493150685
2024-04-29 03:00:00,-0.9958333333333333,-10.007397260273972,-3.77,-1.0606756756756757,-9.396849315068494
2024-04-29 05:00:00,-0.9961111111111111,-10.008904109589041,-3.76,-1.0594594594594595,-9.3986301369863
2024-04-29 07:00:00,-0.9963888888888889,-10.010410958904108,-3.74,-1.0582432432432434,-9.400410958904109
2024-04-29 09:00:00,-0.9966666666666667,-10.011917808219177,-3.73,-1.057027027027027,-9.402191780821918
2024-04-29 11:00:00,-0.9969444444444444,-10.013424657534246,-3.73,-1.0558108108108109,-9.403972602739726
2024-04-29 13:00:00,-0.9972222222222222,-10.014931506849315,-3.75,-1.0545945945945947,-9.405753424657535
2024-04-29 15:00:00,-0.9975,-10.016438356164382,-3.77,-1.0533783783783783,-9.407534246575342
2024-04-29 17:00:00,-0.9977777777777778,-10.017945205479451,-3.77,-1.0521621621621622,-9.40931506849315
2024-04-29 19:00:00,-0.9980555555555556,-10.01945205479452,-3.77,-1.050945945945946,-9.411095890410959
2024-04-29 21:00:00,-0.9983333333333333,-10.02095890410959,-3.77,-1.0497297297297297,-9.412876712328767
2024-04-29 23:00:00,-0.9986111111111111,-10.022465753424656,-3.78,-1.0485135135135135,-9.414657534246576
2024-04-30 01:00:00,-0.9988888888888889,-10.023972602739725,-3.8,-1.0472972972972974,-9.416438356164383
2024-04-30 03:00:00,-0.9991666666666666,-10.025479452054794,-3.8,-1.046081081081081,-9.418219178082191
2024-04-30 05:00:00,-0.9994444444444445,-10.026986301369863,-3.79,-1.0448648648648649,-9.42
2024-04-30 07:00:00,-0.9997222222222222,-10.02849315068493,-3.77,-1.0436486486486487,-9.420789473684211
2024-04-30 08:00:00,-1.0,-10.03,-3.77,-1.0424324324324326,-9.42157894736842
2024-04-30 09:00:00,-0.9992105263157894,-10.02736842105263,-3.77,-1.0412162162162162,-9.422368421052632
2024-04-30 10:00:00,-0.998421052631579,-10.024736842105263,-3.77,-1.04,-9.423157894736843
2024-04-30 11:00:00,-0.9976315789473684,-10.022105263157894,-3.77,-1.0394736842105263,-9.423947368421052
2024-04-30 13:00:00,-0.9968421052631579,-10.019473684210526,-3.79,-1.0389473684210526,-9.424736842105263
2024-04-30 15:00:00,-0.9960526315789474,-10.016842105263157,-3.8,-1.038421052631579,-9.425526315789474
2024-04-30 17:00:00,-0.9952631578947368,-10.01421052631579,-3.8,-1.0378947368421052,-9.426315789473684
2024-04-30 19:00:00,-0.9944736842105263,-10.01157894736842,-3.79,-1.0373684210526317,-9.427105263157895
2024-04-30 21:00:00,-0.9936842105263158,-10.008947368421053,-3.79,-1.036842105263158,-9.427894736842106
2024-04-30 23:00:00,-0.9928947368421053,-10.006315789473684,-3.81,-1.0363157894736843,-9.428684210526315
2024-05-01 01:00:00,-0.9921052631578947,-10.003684210526314,-3.82,-1.0357894736842106,-9.429473684210526
2024-05-01 03:00:00,-0.9913157894736842,-10.001052631578947,-3.82,-1.0352631578947369,-9.430263157894737
2024-05-01 05:00:00,-0.9905263157894737,-9.998421052631578,-3.8,-1.0347368421052632,-9.431052631578947
2024-05-01 07:00:00,-0.9897368421052631,-9.99578947368421,-3.78,-1.0342105263157895,-9.431842105263158
2024-05-01 09:00:00,-0.9889473684210526,-9.993157894736841,-3.77,-1.0336842105263158,-9.432631578947369
2024-05-01 11:00:00,-0.9881578947368421,-9.990526315789474,-3.77,-1.033157894736842,-9.433421052631578
2024-05-01 13:00:00,-0.9873684210526316,-9.987894736842104,-3.77,-1.0326315789473683,-9.43421052631579
2024-05-01 15:00:00,-0.986578947368421,-9.985263157894737,-3.78,-1.0321052631578949,-9.434999999999999
2024-05-01 17:00:00,-0.9857894736842105,-9.982631578947368,-3.78,-1.0315789473684212,-9.43578947368421
2024-05-01 19:00:00,-0.985,-9.98,-3.76,-1.0310526315789474,-9.436578947368421
2024-05-01 21:00:00,-0.9842105263157894,-9.977368421052631,-3.76,-1.0305263157894737,-9.43736842105263
2024-05-01 23:00:00,-0.983421052631579,-9.974736842105262,-3.76,-1.03,-9.438157894736841
2024-05-02 01:00:00,-0.9826315789473684,-9.972105263157895,-3.77,-1.0294736842105263,-9.438947368421053
2024-05-02 03:00:00,-0.9818421052631578,-9.969473684210525,-3.77,-1.0289473684210526,-9.439736842105262
2024-05-02 05:00:00,-0.9810526315789474,-9.966842105263158,-3.75,-1.028421052631579,-9.440526315789473
2024-05-02 07:00:00,-0.9802631578947368,-9.964210526315789,-3.73,-1.0278947368421052,-9.441315789473684
2024-05-02 09:00:00,-0.9794736842105263,-9.961578947368421,-3.71,-1.0273684210526317,-9.442105263157893
2024-05-02 11:00:00,-0.9786842105263158,-9.958947368421052,-3.71,-1.026842105263158,-9.442894736842105
2024-05-02 13:00:00,-0.9778947368421053,-9.956315789473685,-3.72,-1.0263157894736843,-9.443684210526316
2024-05-02 15:00:00,-0.9771052631578947,-9.953684210526315,-3.72,-1.0257894736842106,-9.444473684210525
2024-05-02 17:00:00,-0.9763157894736841,-9.951052631578946,-3.72,-1.0252631578947369,-9.445263157894736
2024-05-02 19:00:00,-0.9755263157894737,-9.948421052631579,-3.71,-1.0247368421052632,-9.446052631578947
2024-05-02 21:00:00,-0.9747368421052631,-9.94578947368421,-3.71,-1.0242105263157895,-9.446842105263157
2024-05-02 23:00:00,-0.9739473684210526,-9.943157894736842,-3.71,-1.0236842105263158,-9.447631578947368
2024-05-03 01:00:00,-0.9731578947368421,-9.940526315789473,-3.73,-1.023157894736842,-9.448421052631579
2024-05-03 03:00:00,-0.9723684210526315,-9.937894736842106,-3.72,-1.0226315789473683,-9.449210526315788
2024-05-03 05:00:00,-0.971578947368421,-9.935263157894736,-3.69,-1.0221052631578948,-9.45
2024-05-03 07:00:00,-0.9707894736842105,-9.932631578947369,-3.67,-1.0215789473684211,-9.45157894736842
2024-05-03 08:00:00,-0.97,-9.93,-3.665,-1.0210526315789474,-9.453157894736842
2024-05-03 09:00:00,-0.9687179487179487,-9.927837837837837,-3.66,-1.0205263157894737,-9.454736842105262
2024-05-03 10:00:00,-0.9674358974358974,-9.925675675675675,-3.6550000000000002,-1.02,-9.456315789473683
2024-05-03 11:00:00,-0.9661538461538461,-9.923513513513512,-3.65,-1.0192105263157896,-9.457894736842105
2024-05-03 13:00:00,-0.9648717948717949,-9.921351351351351,-3.66,-1.018421052631579,-9.459473684210526
2024-05-03 15:00:00,-0.9635897435897436,-9.919189189189188,-3.66,-1.0176315789473684,-9.461052631578946
2024-05-03 17:00:00,-0.9623076923076923,-9.917027027027027,-3.66,-1.016842105263158,-9.462631578947368
2024-05-03 19:00:00,-0.961025641025641,-9.914864864864864,-3.66,-1.0160526315789473,-9.464210526315789
2024-05-03 21:00:00,-0.9597435897435898,-9.912702702702703,-3.65,-1.0152631578947369,-9.46578947368421
2024-05-03 23:00:00,-0.9584615384615385,-9.91054054054054,-3.65,-1.0144736842105264,-9.467368421052631
2024-05-04 01:00:00,-0.9571794871794872,-9.908378378378378,-3.66,-1.0136842105263157,-9.468947368421052
2024-05-04 03:00:00,-0.9558974358974359,-9.906216216216215,-3.66,-1.0128947368421053,-9.470526315789472
2024-05-04 05:00:00,-0.9546153846153846,-9.904054054054054,-3.64,-1.0121052631578948,-9.472105263157895
2024-05-04 07:00:00,-0.9533333333333334,-9.901891891891891,-3.63,-1.0113157894736842,-9.473684210526315
2024-05-04 09:00:00,-0.9520512820512821,-9.89972972972973,-3.61,-1.0105263157894737,-9.475263157894735
2024-05-04 11:00:00,-0.9507692307692308,-9.897567567567567,-3.62,-1.0097368421052633,-9.476842105263158
2024-05-04 13:00:00,-0.9494871794871795,-9.895405405405405,-3.64,-1.0089473684210526,-9.478421052631578
2024-05-04 15:00:00,-0.9482051282051283,-9.893243243243242,-3.65,-1.0081578947368421,-9.48
2024-05-04 17:00:00,-0.946923076923077,-9.891081081081081,-3.66,-1.0073684210526317,-9.48157894736842
2024-05-04 19:00:00,-0.9456410256410257,-9.888918918918918,-3.65,-1.006578947368421,-9.483157894736841
2024-05-04 21:00:00,-0.9443589743589744,-9.886756756756757,-3.65,-1.0057894736842106,-9.484736842105264
2024-05-04 23:00:00,-0.943076923076923,-9.884594594594594,-3.65,-1.005,-9.486315789473684
2024-05-05 01:00:00,-0.9417948717948718,-9.882432432432433,-3.66,-1.0042105263157894,-9.487894736842104
2024-05-05 03:00:00,-0.9405128205128205,-9.88027027027027,-3.66,-1.003421052631579,-9.489473684210527
2024-05-05 05:00:00,-0.9392307692307692,-9.878108108108108,-3.64,-1.0026315789473683,-9.491052631578947
2024-05-05 07:00:00,-0.9379487179487179,-9.875945945945945,-3.63,-1.0018421052631579,-9.492631578947368
2024-05-05 09:00:00,-0.9366666666666666,-9.873783783783784,-3.61,-1.0010526315789474,-9.49421052631579
2024-05-05 11:00:00,-0.9353846153846154,-9.871621621621621,-3.62,-1.0002631578947367,-9.49578947368421
2024-05-05 13:00:00,-0.9341025641025641,-9.86945945945946,-3.63,-0.9994736842105263,-9.49736842105263
2024-05-05 15:00:00,-0.9328205128205128,-9.867297297297297,-3.65,-0.9986842105263158,-9.498947368421053
2024-05-05 17:00:00,-0.9315384615384615,-9.865135135135136,-3.65,-0.9978947368421053,-9.500526315789473
2024-05-05 19:00:00,-0.9302564102564103,-9.862972972972972,-3.64,-0.9971052631578947,-9.502105263157894
2024-05-05 21:00:00,-0.928974358974359,-9.860810810810811,-3.64,-0.9963157894736842,-9.503684210526316
2024-05-05 23:00:00,-0.9276923076923077,-9.858648648648648,-3.64,-0.9955263157894737,-9.505263157894737
2024-05-06 01:00:00,-0.9264102564102564,-9.856486486486487,-3.66,-0.9947368421052631,-9.506842105263157
2024-05-06 03:00:00,-0.9251282051282051,-9.854324324324324,-3.66,-0.9939473684210526,-9.50842105263158
2024-05-06 05:00:00,-0.9238461538461539,-9.852162162162163,-3.65,-0.9931578947368421,-9.51
2024-05-06 06:00:00,-0.9225641025641026,-9.85,-3.645,-0.9923684210526316,-9.508461538461539
2024-05-06 07:00:00,-0.9212820512820513,-9.848604651162791,-3.64,-0.991578947368421,-9.506923076923076
2024-05-06 09:00:00,-0.92,-9.847209302325581,-3.63,-0.9907894736842106,-9.505384615384616
2024-05-06 10:00:00,-0.9210256410256411,-9.845813953488372,-3.625,-0.99,-9.503846153846153
2024-05-06 11:00:00,-0.9220512820512821,-9.844418604651162,-3.62,-0.9902631578947368,-9.502307692307692
2024-05-06 13:00:00,-0.9230769230769231,-9.843023255813954,-3.64,-0.9905263157894737,-9.500769230769231
2024-05-06 15:00:00,-0.9241025641025641,-9.841627906976743,-3.65,-0.9907894736842106,-9.499230769230769
2024-05-06 17:00:00,-0.9251282051282051,-9.840232558139535,-3.66,-0.9910526315789474,-9.497692307692308
2024-05-06 19:00:00,-0.9261538461538462,-9.838837209302325,-3.59,-0.9913157894736842,-9.496153846153845
2024-05-06 21:00:00,-0.9271794871794872,-9.837441860465116,-3.66,-0.991578947368421,-9.494615384615384
2024-05-06 23:00:00,-0.9282051282051282,-9.836046511627906,-3.66,-0.9918421052631579,-9.493076923076922
2024-05-07 01:00:00,-0.9292307692307693,-9.834651162790697,-3.67,-0.9921052631578947,-9.491538461538461
2024-05-07 03:00:00,-0.9302564102564103,-9.833255813953487,-3.69,-0.9923684210526316,-9.49
2024-05-07 05:00:00,-0.9312820512820513,-9.831860465116279,-3.67,-0.9926315789473684,-9.488461538461538
2024-05-07 07:00:00,-0.9323076923076923,-9.830465116279068,-3.62,-0.9928947368421053,-9.486923076923077
2024-05-07 09:00:00,-0.9333333333333333,-9.82906976744186,-3.64,-0.9931578947368421,-9.485384615384614
2024-05-07 11:00:00,-0.9343589743589744,-9.827674418604651,-3.65,-0.993421052631579,-9.483846153846153
2024-05-07 13:00:00,-0.9353846153846154,-9.826279069767441,-3.66,-0.9936842105263158,-9.482307692307693
2024-05-07 15:00:00,-0.9364102564102564,-9.824883720930233,-3.68,-0.9939473684210526,-9.48076923076923
2024-05-07 17:00:00,-0.9374358974358974,-9.823488372093022,-3.68,-0.9942105263157894,-9.47923076923077
2024-05-07 19:00:00,-0.9384615384615385,-9.822093023255814,-3.67,-0.9944736842105263,-9.477692307692307
2024-05-07 21:00:00,-0.9394871794871795,-9.820697674418604,-3.66,-0.9947368421052631,-9.476153846153846
2024-05-07 23:00:00,-0.9405128205128205,-9.819302325581395,-3.67,-0.995,-9.474615384615385
2024-05-08 01:00:00,-0.9415384615384615,-9.817906976744185,-3.68,-0.9952631578947368,-9.473076923076922
2024-05-08 03:00:00,-0.9425641025641026,-9.816511627906976,-3.69,-0.9955263157894737,-9.471538461538461
2024-05-08 05:00:00,-0.9435897435897436,-9.815116279069766,-3.68,-0.9957894736842106,-9.469999999999999
2024-05-08 07:00:00,-0.9446153846153846,-9.813720930232558,-3.66,-0.9960526315789474,-9.468461538461538
2024-05-08 09:00:00,-0.9456410256410256,-9.812325581395347,-3.66,-0.9963157894736842,-9.466923076923077
2024-05-08 11:00:00,-0.9466666666666667,-9.810930232558139,-3.66,-0.996578947368421,-9.465384615384615
2024-05-08 13:00:00,-0.9476923076923077,-9.80953488372093,-3.67,-0.9968421052631579,-9.463846153846154
2024-05-08 15:00:00,-0.9487179487179487,-9.80813953488372,-3.68,-0.9971052631578947,-9.462307692307691
2024-05-08 17:00:00,-0.9497435897435897,-9.806744186046512,-3.68,-0.9973684210526316,-9.46076923076923
2024-05-08 19:00:00,-0.9507692307692307,-9.805348837209301,-3.68,-0.9976315789473684,-9.459230769230768
2024-05-08 21:00:00,-0.9517948717948718,-9.803953488372093,-3.67,-0.9978947368421053,-9.457692307692307
2024-05-08 23:00:00,-0.9528205128205128,-9.802558139534883,-3.68,-0.9981578947368421,-9.456153846153846
2024-05-09 01:00:00,-0.9538461538461538,-9.801162790697674,-3.69,-0.998421052631579,-9.454615384615384
2024-05-09 03:00:00,-0.9548717948717949,-9.799767441860464,-3.69,-0.9986842105263158,-9.453076923076923
2024-05-09 05:00:00,-0.9558974358974359,-9.798372093023255,-3.67,-0.9989473684210526,-9.45153846153846
2024-05-09 06:00:00,-0.9569230769230769,-9.796976744186045,-3.66,-0.9992105263157894,-9.45
2024-05-09 07:00:00,-0.9579487179487179,-9.795581395348837,-3.65,-0.9994736842105263,-9.448947368421052
2024-05-09 08:00:00,-0.9589743589743589,-9.794186046511626,-3.65,-0.9997368421052631,-9.447894736842105
2024-05-09 09:00:00,-0.96,-9.792790697674418,-3.65,-1.0,-9.446842105263157
2024-05-09 11:00:00,-0.961081081081081,-9.791395348837208,-3.65,-0.9989189189189189,-9.44578947368421
2024-05-09 13:00:00,-0.9621621621621621,-9.79,-3.67,-0.9978378378378379,-9.444736842105263
2024-05-09 14:00:00,-0.9632432432432432,-9.791315789473684,-3.675,-0.9967567567567568,-9.443684210526316
2024-05-09 15:00:00,-0.9643243243243242,-9.792631578947368,-3.68,-0.9956756756756757,-9.442631578947369
2024-05-09 17:00:00,-0.9654054054054054,-9.793947368421051,-3.67,-0.9945945945945945,-9.44157894736842
2024-05-09 19:00:00,-0.9664864864864865,-9.795263157894736,-3.67,-0.9935135135135135,-9.440526315789473
2024-05-09 21:00:00,-0.9675675675675676,-9.79657894736842,-3.66,-0.9924324324324324,-9.439473684210526
2024-05-09 23:00:00,-0.9686486486486486,-9.797894736842105,-3.66,-0.9913513513513513,-9.438421052631579
2024-05-10 01:00:00,-0.9697297297297297,-9.79921052631579,-3.67,-0.9902702702702703,-9.43736842105263
2024-05-10 03:00:00,-0.9708108108108108,-9.800526315789472,-3.68,-0.9891891891891892,-9.436315789473683
2024-05-10 05:00:00,-0.9718918918918918,-9.801842105263157,-3.67,-0.9881081081081081,-9.435263157894736
2024-05-10 07:00:00,-0.9729729729729729,-9.803157894736842,-3.66,-0.987027027027027,-9.43421052631579
2024-05-10 09:00:00,-0.974054054054054,-9.804473684210526,-3.64,-0.985945945945946,-9.433157894736842
2024-05-10 11:00:00,-0.9751351351351352,-9.805789473684209,-3.65,-0.9848648648648648,-9.432105263157894
2024-05-10 13:00:00,-0.9762162162162162,-9.807105263157894,-3.67,-0.9837837837837837,-9.431052631578947
2024-05-10 15:00:00,-0.9772972972972973,-9.808421052631578,-3.68,-0.9827027027027027,-9.43
2024-05-10 17:00:00,-0.9783783783783784,-9.809736842105263,-3.68,-0.9816216216216216,-9.428947368421053
2024-05-10 19:00:00,-0.9794594594594594,-9.811052631578947,-3.68,-0.9805405405405405,-9.427894736842106
2024-05-10 21:00:00,-0.9805405405405405,-9.81236842105263,-3.67,-0.9794594594594594,-9.426842105263157
2024-05-10 23:00:00,-0.9816216216216216,-9.813684210526315,-3.68,-0.9783783783783784,-9.42578947368421
2024-05-11 01:00:00,-0.9827027027027027,-9.815,-3.69,-0.9772972972972973,-9.424736842105263
